pumedid	entity_id	entity	entity_type	correct	not_an_entity	wrong_border	entity_position
7217363	001	vertical columns	phenotype	0	0	0	654:669
7271655	001	fatty change in the liver	phenotype	0	0	0	287:311
7224673	001	cholinesterase	gene	0	0	0	18:31
6296945	001	male domestic	phenotype	0	0	0	7:19
7293792	001	DDT	gene	0	0	0	45:47
7293792	002	reduce the reproductive success	phenotype	0	0	0	85:115
7293792	003	dry weight	phenotype	0	0	0	271:280
7293792	004	reduction of the shell thickness	phenotype	0	0	0	358:389
7293792	005	wet weight	phenotype	0	0	0	658:667
7293792	006	shell gland	phenotype	0	0	0	937:947
7217841	001	reproductive impairment	phenotype	0	0	0	88:110
6780700	001	blood parasites	phenotype	0	0	0	221:235
6253590	001	brachial vein	phenotype	0	0	0	772:784
7232144	001	influenza A	phenotype	0	0	0	743:753
6999036	001	sensory trigeminal nucleus	phenotype	0	0	0	116:141
7439771	001	growth of	phenotype	0	0	0	12:20
6999114	001	survival of skin allografts	phenotype	0	0	0	514:540
6246810	001	gentle mechanical dispersion	phenotype	0	0	0	289:316
6246810	002	metabolic inhibitors	phenotype	0	0	0	808:827
7412022	001	C2	gene	0	0	0	186:187
7412022	002	Clostridium botulinum type C	phenotype	0	0	0	17:44
7412022	003	pulmonary edema	phenotype	0	0	0	622:636
7412022	004	hemorrhage	phenotype	0	0	0	642:651
7412022	005	respiratory paralysis	phenotype	0	0	0	669:689
7375742	001	hypoxia	phenotype	0	0	0	33:39,520:526
7375742	002	oxygen transport	phenotype	0	0	0	42:57,1445:1460
7357208	001	periarterial nerve	phenotype	0	0	0	181:198
7357208	002	intravascular noradrenaline	phenotype	0	0	0	1395:1421
7357208	003	duckling mesenteric arterial vasculature	phenotype	0	0	0	2193:2232,2913:2952
6768903	001	Haemoproteus infection	phenotype	0	0	0	1:22
6768903	002	white Pekin ducks	phenotype	0	0	0	41:57,483:499
542897	001	Decreased embryonic growth resulted	phenotype	0	0	0	654:688
542897	002	skeletal aberrations	phenotype	0	0	0	832:851
542897	003	eye and brain defects	phenotype	0	0	0	988:1008
522220	001	white crowned sparrows	phenotype	0	0	0	475:496
93890	001	plasma testosterone	phenotype	0	0	0	373:391
93890	002	testis growth	phenotype	0	0	0	434:446
230903	001	subcapsular zone	phenotype	0	0	0	392:407
513150	001	embryonic survival	phenotype	0	0	0	610:627
513150	002	temporal pattern of embryonic death	phenotype	0	0	0	648:682
513150	003	Embryonic growth	phenotype	0	0	0	749:764
513150	004	embryonic death	phenotype	0	0	0	1003:1017
24924978	001	social behavior	phenotype	0	0	0	458:472
469520	001	acid phosphatase	gene	0	0	0	322:337
102665	001	soft palate	phenotype	0	0	0	1011:1021
318528	001	Liver hypertrophy	phenotype	0	0	0	569:585
318528	002	splenic atrophy	phenotype	0	0	0	591:605
318528	003	alanine aminotransferase	gene	0	0	0	765:788
318528	004	ornithine carbamyl transferase	gene	0	0	0	794:823
318528	005	Hepatocyte hypertrophy	phenotype	0	0	0	835:856
318528	006	tubular inflammation	phenotype	0	0	0	954:973
318528	007	degeneration in the kidney	phenotype	0	0	0	979:1004
722682	001	dry weight	phenotype	0	0	0	147:156
722682	002	ovarian mass	phenotype	0	0	0	288:299
722682	003	atretic follicles	phenotype	0	0	0	314:330
318512	001	cold stress	phenotype	0	0	0	872:882
318512	002	adrenal hypertrophy	phenotype	0	0	0	1347:1365
318512	003	involution of the lymphoepithelial tissues	phenotype	0	0	0	1378:1419
718435	001	atrioventricular ostia	phenotype	0	0	0	401:422
702032	001	embryonic avian	phenotype	0	0	0	633:647
569405	001	male domestic ducks	phenotype	0	0	0	130:148
569405	002	plasma testosterone	phenotype	0	0	0	442:460
98622	001	muscle cysts	phenotype	0	0	0	75:86,490:501
98622	002	fecal sporocysts	phenotype	0	0	0	151:166
705813	001	aldosterone sedimented	phenotype	0	0	0	529:550
660564	001	whirling disease	phenotype	0	0	0	435:450,678:693
632731	001	cortical growth	phenotype	0	0	0	310:324
632731	002	left ovary	phenotype	0	0	0	376:385
632731	003	hybrid gonadal	phenotype	0	0	0	467:480
633403	001	bone lead	phenotype	0	0	0	75:83,681:689,714:722,798:806
633403	002	accumulation of bone lead	phenotype	0	0	0	665:689
924873	001	Newcastle disease	phenotype	0	0	0	264:280
922833	001	Gap junctions	phenotype	0	0	0	969:981
332381	001	corticoid concentration	phenotype	0	0	0	696:718
332381	002	osmotic stress	phenotype	0	0	0	1145:1158
332381	003	serum corticoid	phenotype	0	0	0	1336:1350
886407	001	total body length	phenotype	0	0	0	381:397
886407	002	esophageal length	phenotype	0	0	0	400:416
886407	003	vagina length	phenotype	0	0	0	453:465
886407	004	inner rim	phenotype	0	0	0	493:501
410954	001	blood parasites	phenotype	0	0	0	192:206
145306	001	elongated spermatids	phenotype	0	0	0	356:375
1002866	001	nucleus N VII	phenotype	0	0	0	247:259
1002866	002	anterior solitarii	phenotype	0	0	0	337:354,373:390,449:466
1002866	003	ventrolateralis anterior solitarii	phenotype	0	0	0	433:466
1002866	004	terminal degeneration	phenotype	0	0	0	495:515
1002866	005	tympani nerve	phenotype	0	0	0	834:846
791639	001	releasing hormone	gene	0	0	0	239:255
184891	001	osmiophilic lipid inclusions	phenotype	0	0	0	225:252
988551	001	the weight of the adrenal gland	phenotype	0	0	0	62:92
988551	002	body weight	phenotype	0	0	0	106:116,1048:1058
1028452	001	deep anomalies	phenotype	0	0	0	184:197
1028452	002	fertile Barbary drake testis	phenotype	0	0	0	905:932
995813	001	low response	phenotype	0	0	0	369:380
995813	002	body temperature	phenotype	0	0	0	567:582
974275	001	tissue lesions	phenotype	0	0	0	283:296
134641	001	white Pekin ducks	phenotype	0	0	0	288:304
134641	002	black guillemot	phenotype	0	0	0	333:347
134641	003	white Pekins	phenotype	0	0	0	570:581
132447	001	activated adenosine triphosphatase	gene	0	0	0	23:56
966321	001	hemoglobin concentration	phenotype	0	0	0	245:268
966321	002	blood lead	phenotype	0	0	0	1173:1182
1277273	001	anterior hypothalamic	phenotype	0	0	0	235:255
1277273	002	dendritic spines	phenotype	0	0	0	572:587
933309	001	hemoglobin content	phenotype	0	0	0	254:271
933309	002	erythrocyte counts	phenotype	0	0	0	277:294
772155	001	skin grafts	phenotype	0	0	0	138:148
772155	002	male embryos	phenotype	0	0	0	286:297,362:373
1213054	001	Sorbitol dehydrogenase	gene	0	0	0	1:22
16811877	001	distress vocalizations	phenotype	0	0	0	132:153
16811877	002	absence of visual movement	phenotype	0	0	0	587:612
16811877	003	visual movement	phenotype	0	0	0	687:701
57744	001	hypothalamic lesions	phenotype	0	0	0	102:121
57744	002	Anterior bilateral lesions	phenotype	0	0	0	288:313
57744	003	aphagia	phenotype	0	0	0	327:333
57744	004	loss in body weight	phenotype	0	0	0	343:361
1175207	001	brain catecholamines	phenotype	0	0	0	26:45
1175207	002	osmotic stress	phenotype	0	0	0	758:771
169995	001	osmotic stress	phenotype	0	0	0	447:460
24173099	001	hypertrophy of the salt gland	phenotype	0	0	0	102:130
